epoch,reconstruction,phase_enabled,phase_progress,logmel_loss,logmel_l1,logmel_mse,mr_mag_256_loss,mr_mag_256_l1,mr_mag_256_mse,mr_mag_512_loss,mr_mag_512_l1,mr_mag_512_mse,magnitude_loss,magnitude_l1,magnitude_mse,mr_mag_1024_loss,mr_mag_1024_l1,mr_mag_1024_mse,if_loss,if_l1,if_mse,modgd_loss,modgd_l1,modgd_mse,phase_sin_loss,phase_sin_l1,phase_sin_mse,phase_cos_loss,phase_cos_l1,phase_cos_mse,phase_derivative,derived_if_loss,derived_gd_loss,von_mises,phase_continuity,multires,content_kl,content_beta,speaker_kl,speaker_beta,environment_kl,environment_beta,excitation_kl,excitation_beta,fidelity_kl,fidelity_beta,kl_total,orthogonality,tc,total,disc_loss,disc_real_acc,disc_perm_acc,discriminator_loss
143,5.041894010005106,1.0,0.4766666666666666,0.16641611310134408,0.14610106554877667,0.040630095894270725,0.15883222267827915,0.141290009363007,0.03508442668741896,0.1593120666860624,0.1420899822966743,0.0344441695821308,0.15965587037210247,0.1425890006864344,0.03413373998273875,0.15974699091592817,0.1427495262322535,0.033994930824762536,0.5648021502349213,0.33217074557115106,0.46526280750755133,1.2132388312398021,0.8222723898996833,0.7819328890501998,0.819242196228668,0.5885546798924454,0.4613750369949195,0.8321658459328513,0.5970073733620971,0.47031694764399345,0.4744126018677049,0.8473564882314842,1.050293916964349,0.240117525098888,0.09395162419963429,0.5296530411898634,0.654005557526159,0.009999999776482582,0.2809256055882869,0.029999999329447746,0.03546302417250535,0.07000000029802322,0.20921963896915202,0.03999999910593033,0.545566109755567,0.009999999776482582,0.03127468137056318,0.09767450237262795,0.0,6.181312022318367,0.6884919937330348,0.5572519083969466,0.549618320610687,
144,5.041587392792447,1.0,0.48,0.1643596163574066,0.14448263268661862,0.039753967014546615,0.15704849402185614,0.1397892078598037,0.034518572231683566,0.15792973879866928,0.14094509343609554,0.03396929079624078,0.1582265032156733,0.1413891533290157,0.03367469862160337,0.15800254263040672,0.14127359180960036,0.03345790014154356,0.561477818106877,0.32976232298457897,0.463430990927092,1.2166412995971796,0.8247003937495574,0.7838818148802255,0.8225168476577933,0.5908948492457848,0.463243993639036,0.8353605315885471,0.5992871127055801,0.4721468350359502,0.47499862154021516,0.8489007972578966,1.0510936939079343,0.24068433433088637,0.09434105410375668,0.5239536564313728,0.6537769313986975,0.009999999776482582,0.26815669613940113,0.029999999329447746,0.0334117119378261,0.07000000029802322,0.2100093246416281,0.03999999910593033,0.558129109954106,0.009999999776482582,0.03090295339188048,0.08922184068169303,0.0,6.165008544921875,0.6893387714415106,0.5763358778625954,0.48091603053435117,
145,5.0384239349656434,1.0,0.4833333333333333,0.16964227427508086,0.14852974137277095,0.04222506611743046,0.1612002032289978,0.14309236225281052,0.03621568139784664,0.1614467317366418,0.14377455134655684,0.03534436142711921,0.16210833908492372,0.1445412032363069,0.03513427226598026,0.16155987335297897,0.1441786211865549,0.034762504432378834,0.5690428089094526,0.3354269086404611,0.46723180508795586,1.2052188938810626,0.8169091207380513,0.7766195512909926,0.8145738626254424,0.5852014222217881,0.4587448801248128,0.8272660461090903,0.5935112356229593,0.4675096237022458,0.4737261984184498,0.8450599135333345,1.049844877410481,0.23923828333388758,0.0934004461151043,0.5373680807706964,0.5818613485525582,0.009999999776482582,0.2676808526952758,0.029999999329447746,0.03778928654794474,0.07000000029802322,0.19238010719987272,0.03999999910593033,0.5615894630665087,0.009999999776482582,0.029805387548021686,0.08824645776216311,0.0,6.187088667891408,0.6898717711900026,0.5114503816793893,0.5648854961832062,
146,5.045863999665238,1.0,0.48666666666666675,0.16414876504026296,0.14436710728261307,0.03956331658169968,0.15736290994491287,0.14009727423882667,0.03453127230083897,0.15826899376306824,0.141249907210128,0.0340381721247926,0.15884911155200188,0.14190098193993095,0.03389625834969391,0.15844384404539152,0.14163466628271204,0.033618354970830995,0.560432221370799,0.32918462111749724,0.46249519891411295,1.2182761858437807,0.8258096575737,0.7849330656401073,0.8233968888530294,0.5915274110459189,0.4637389542492291,0.8363097683163999,0.5999644189390517,0.4726906937497263,0.47517427278839,0.8492848663839675,1.0514122238595978,0.24080026126999893,0.09440075947355678,0.5251696478319532,0.6341235228167236,0.009999999776482582,0.28700581966465666,0.029999999329447746,0.035385154585801916,0.07000000029802322,0.19841632827092673,0.03999999910593033,0.5709631574972895,0.009999999776482582,0.031074654694845657,0.09045522732532206,0.0,6.172505546162147,0.6869904130469752,0.5458015267175572,0.5801526717557252,
147,5.05030285857106,1.0,0.4900000000000001,0.16101794354333224,0.14199855593779614,0.038038774983573505,0.15493799427538427,0.13817912715536948,0.033517732967459066,0.15636283983938568,0.1397356961974661,0.03325428828625506,0.15705234273016908,0.14047063318372682,0.03316341814023393,0.15660390951706252,0.14017618163168885,0.032855455614342034,0.5554719003102252,0.3256874073097724,0.45956899191587025,1.225998613670582,0.8309790605807122,0.7900391052697451,0.8285877863869412,0.595245771735679,0.46668402498005,0.8414874304341906,0.6036627888679504,0.475649282677483,0.4760539188184811,0.8520504982416867,1.052165180672216,0.24174459938329595,0.094983582676367,0.5177184830185111,0.6430627043920619,0.009999999776482582,0.2979319382259864,0.029999999329447746,0.0353646837743639,0.07000000029802322,0.18063225625580503,0.03999999910593033,0.5812355261722594,0.009999999776482582,0.03088175808257274,0.0870257239817208,0.0,6.160134442889963,0.6900300165169112,0.5267175572519084,0.5458015267175572,
148,5.041077526471087,1.0,0.49333333333333335,0.16654951847691574,0.1462040891629139,0.04069085924651559,0.1581941274854973,0.14072423348672516,0.0349397876562963,0.15914176438600963,0.1419517930796128,0.03437994293271358,0.15973283179843697,0.14266217562533517,0.03414131211870499,0.15934847221347212,0.1424017258500325,0.033893493324063204,0.5641941316710174,0.33168659455903615,0.46501507922893265,1.2131953940136742,0.8222594606967373,0.7818718730038359,0.8196390885433168,0.5888292962358198,0.4616195880274736,0.8323954061697457,0.5971702146166153,0.4704503831062608,0.47439188060869697,0.847304766869727,1.0502627523800798,0.24030085226506678,0.09399407595851039,0.5282909779148247,0.610348443038591,0.009999999776482582,0.3094887813083998,0.029999999329447746,0.038650513861243053,0.07000000029802322,0.1861769100864425,0.03999999910593033,0.5729902063617269,0.009999999776482582,0.03127066139842718,0.09131342465527185,0.0,6.174586809318484,0.694208818082591,0.5038167938931297,0.5076335877862596,
149,5.041900834964432,1.0,0.49666666666666665,0.16269170089077403,0.14316969524130566,0.03904401228713398,0.15626593582502757,0.1391874473286039,0.03415697550699683,0.1568246651014299,0.14006574400736174,0.033517841534077664,0.1574171431192005,0.14075441135249975,0.03332546361871348,0.1570018605535267,0.14047101816830745,0.03306168499793715,0.5589915757415859,0.3282010514317578,0.46158104861965615,1.2197180586006806,0.8267639402214807,0.7859082285684483,0.8245326330643574,0.5923405068976278,0.4643842475559875,0.8374282531155884,0.6007598365536173,0.473336826981479,0.4754677458118846,0.8499814417526013,1.0518895405849427,0.2410279561317604,0.09453330399425885,0.5204607127731993,0.6291904831660613,0.009999999776482582,0.3225483896623131,0.029999999329447746,0.0392202707362994,0.07000000029802322,0.17812029664753048,0.03999999910593033,0.5458149254777049,0.009999999776482582,0.031296735928031325,0.0828811209933221,0.0,6.155559557994813,0.68642163504171,0.5648854961832062,0.5458015267175572,
150,5.0848867656620405,1.0,0.5,0.16590962399735706,0.14580235050152276,0.0402145464726873,0.15782985489332038,0.14043845594611787,0.034782797354095764,0.17172304643246963,0.15079744689109673,0.041851200469065715,0.1642887670802706,0.1460491281770568,0.036479277621584996,0.16337160521563682,0.14534652824620253,0.03605015437253786,0.5802362388326922,0.3397612639965902,0.4809499444397351,1.2162083774122574,0.8242982767010463,0.7838201950524599,0.8213209104901962,0.5900373053914718,0.46256720678496904,0.8341522248646686,0.5984217356179506,0.47146098554589366,0.47509378126559365,0.8494031816038466,1.050971946643509,0.24054821813834532,0.09420412551355727,0.549266587459404,2.1880976571381545,0.009999999776482582,1.4110501358527263,0.029999999329447746,0.9475547383532269,0.07000000029802322,0.5012065486143563,0.03999999910593033,2.0271186414565747,0.009999999776482582,0.17086075960111072,0.10631317929684661,0.018033443269398035,6.425470738010552,0.6956550456185377,0.583969465648855,0.4198473282442748,0.6835660861648676
151,5.044436276414012,1.0,0.5033333333333332,0.1658808494569691,0.14565830797184515,0.04044508194650402,0.15854177629674665,0.1410334034047964,0.03501674575546316,0.15931334454594678,0.14207342767533454,0.03447983333599249,0.15994193831472905,0.1427788252707656,0.03432622611636424,0.1591852678142431,0.14226262248654403,0.03384529095399016,0.5638029040726087,0.33156307690016185,0.46447965661988005,1.2144922213699982,0.8231906959118734,0.7826030463662766,0.8205985513352255,0.5895179673915601,0.4621611726648025,0.833380700977704,0.5978725165811204,0.4710163665181808,0.47476845934190826,0.8484850494006207,1.0505887888770067,0.24040846026125756,0.09412180342292058,0.5287113232922008,2.9963119211997693,0.009999999776482582,1.6609454873863978,0.029999999329447746,1.4016078983554403,0.07000000029802322,0.966560259120155,0.03999999910593033,3.10880480831816,0.009999999776482582,0.2476544920497268,0.04474575685351404,0.006845742248064031,6.378732036998254,0.6936157300272061,0.5267175572519084,0.46946564885496184,0.6893568566737284
152,5.091216720697534,1.0,0.5066666666666667,0.1638515788976473,0.14414418568365447,0.03941478661282827,0.1567687344460087,0.13959786796387824,0.03434173264434092,0.16490400468802635,0.1460990975148805,0.037609813962387675,0.17285825397449595,0.1517954077429444,0.042125691709513885,0.17870370537497615,0.1557090751656139,0.04598926034052181,0.5669394829346024,0.3338111270475024,0.46625671700666876,1.217968256873939,0.8255365186065208,0.7848634615199257,0.8228781983142591,0.5911511979030288,0.4634540015049563,0.83571603507486,0.5995380264202147,0.47235601685429346,0.4755056188761733,0.8502927886620733,1.0517296854776281,0.2407317071698094,0.09439111159730504,0.559346851501756,2.7377676508808864,0.009999999776482582,1.8960131798081725,0.029999999329447746,1.4425054606590562,0.07000000029802322,1.0851308971870945,0.03999999910593033,2.3986528374766576,0.009999999776482582,0.2526252152583071,0.031001024623579197,-0.002238010551304137,6.475798162795205,0.6928188600612961,0.5114503816793893,0.5,0.6893035710312938
153,5.040892793932034,1.0,0.5099999999999998,0.16624412725444968,0.14590276436496327,0.04068272357507972,0.15843045319082172,0.14088634520996618,0.03508821575554045,0.15919128452776043,0.14196560025670146,0.0344513674472807,0.15963731501393646,0.14255124034772393,0.03417214945328372,0.15943368040878353,0.14246178765333337,0.0339437862147243,0.5644218052616556,0.3317367536876038,0.4653701047405942,1.213041494365867,0.8221707530604064,0.7817414908008721,0.8194720126290358,0.5887150045569617,0.46151401364166317,0.8323297241261898,0.5971188495177349,0.4704217448944354,0.4744533525623438,0.8477705648837198,1.0500428440006635,0.2402458573115691,0.09399169643644158,0.5287971041584743,2.2880077453060004,0.009999999776482582,1.5952644056946266,0.029999999329447746,1.2461649634455907,0.07000000029802322,1.3953985858509559,0.03999999910593033,2.8125737441405083,0.009999999776482582,0.24191123508770046,0.03260811074203207,-0.0011252590202067033,6.355577024794717,0.6932985677973915,0.49236641221374045,0.5419847328244275,0.6899637993965441
154,5.054297214245978,1.0,0.5133333333333333,0.15909658002716895,0.14054584406486903,0.03710147208811445,0.15364338139086278,0.13718695767963204,0.0329128468394962,0.15528366350718126,0.13889581107228766,0.03277570582954711,0.15615660156912475,0.13977515111670238,0.032762901637106,0.1557447737978615,0.1394886993269884,0.03251215009345808,0.5521218248906027,0.3232506201922439,0.4577424055292406,1.2309693002518807,0.8343518585649156,0.793234889288895,0.8319484946381954,0.5976544882504995,0.46858801550537577,0.8448849502410597,0.6060868861111066,0.4775961289424023,0.4766604722911165,0.8538455239689077,1.052796364740561,0.24238743286096412,0.09539972097819088,0.5137721700522736,2.2251632559390466,0.009999999776482582,1.4482570313315355,0.029999999329447746,1.2128181839717254,0.07000000029802322,1.0846415894632122,0.03999999910593033,2.72059748008961,0.009999999776482582,0.221188252891293,0.033817075086288326,-0.0022327922968418167,6.31770553297669,0.6933216188700144,0.5152671755725191,0.4961832061068702,0.6905778600969388
155,5.039591188649185,1.0,0.5166666666666667,0.16503514349460602,0.14498295367674063,0.04010437877905619,0.1573180693933982,0.14000310646441147,0.0346299261707841,0.15811614004027752,0.14109149944918756,0.034049280755619964,0.158691993025878,0.14177779330097082,0.03382840025316895,0.1582927141367024,0.14152757829154722,0.0335302711428918,0.5630067634673519,0.3309409265754787,0.46413167514873827,1.2157435671973775,0.8239227633439857,0.783641604066805,0.820696024949314,0.5895862178948089,0.46221961683899393,0.8334797079326542,0.5979412368690694,0.4710769448571533,0.474625410924431,0.8483081692047701,1.0501934726729647,0.24046978377203904,0.09411591666800376,0.5248316633337327,2.1136814537849133,0.009999999776482582,1.5230495429221,0.029999999329447746,1.015936768236961,0.07000000029802322,0.908124199805369,0.03999999910593033,2.414343351626214,0.009999999776482582,0.19841227276634624,0.038074953261165674,-0.002857116685526175,6.303847123648374,0.6932040580356394,0.5038167938931297,0.48854961832061067,0.6907082382049269
156,5.04399693103237,1.0,0.52,0.16300426810297347,0.14345614984631538,0.03909623695054013,0.15612424699632266,0.13906920121143793,0.03411009304140133,0.15715476665788025,0.14032336574701862,0.03366280129563262,0.15780237800519886,0.14103220499881353,0.03354034688721859,0.15751822747802005,0.14088057083937958,0.03327531233173973,0.5589955587878482,0.328208721776045,0.46157367174861996,1.2202929622344387,0.827095402106074,0.7863951198017324,0.8246770178088705,0.5924401633612072,0.4644737082128306,0.8375385449132846,0.6008357100814353,0.4734056696636986,0.4752217458404657,0.8498683685564813,1.0510186084354196,0.2411076361668929,0.09455954528036918,0.521321346286599,2.1060903973251808,0.009999999776482582,1.4624857629528483,0.029999999329447746,0.9924762535641212,0.07000000029802322,0.9229148699127081,0.03999999910593033,2.237897519846909,0.009999999776482582,0.19370438306386234,0.03772488891196842,-0.002531680496869865,6.296674706553685,0.6931331603581669,0.4580152671755725,0.5305343511450382,0.6906574800724291
157,5.043000570690359,1.0,0.5233333333333334,0.16501044208994348,0.14495382253222794,0.040113238447153844,0.15770280673986173,0.14031586517359465,0.03477388296901952,0.1586191601880634,0.14148762372841361,0.03426307238609964,0.15907783698262148,0.1420644813480268,0.034026711418485366,0.158735440830693,0.1418478459916042,0.03377519008340954,0.5620865664864314,0.33016581139491713,0.4638415113205218,1.2156423566905596,0.8240070829864676,0.7832705628780918,0.8217760565626713,0.5903647064252664,0.4628226954973381,0.8346308451572447,0.59875990825755,0.47174187379938953,0.4747688340321752,0.8488830054989298,1.0501923297197764,0.24068926252026596,0.09426098959591553,0.5264634797136292,2.5103059652197453,0.009999999776482582,1.6980718346952481,0.029999999329447746,0.9673506631196,0.07000000029802322,0.9832650423049927,0.03999999910593033,2.356422478916081,0.009999999776482582,0.20665458629604513,0.037234040567267486,-0.0028495900750600996,6.318349565258463,0.692808884700746,0.5114503816793893,0.5152671755725191,0.6902510723994888
158,5.041195884005714,1.0,0.5266666666666665,0.16579392029128912,0.14559385140661066,0.04040013773025561,0.1579234211044457,0.14049154070724967,0.03486376174704264,0.15875214139241298,0.14162011837003796,0.034264047032947303,0.15926245469173403,0.1422424671304135,0.034039974838267754,0.15880282644097132,0.14194337489040754,0.0337189024328503,0.5634812621669915,0.33114681762593395,0.46466889021960833,1.2146455736560675,0.8232370173658123,0.7828171048455566,0.8204055524054374,0.5893784674979349,0.46205417186249303,0.8332168496292056,0.5977496675407613,0.47093436394938987,0.4745111069606461,0.8478400698144928,1.0502043580280915,0.24033203334298753,0.09406870142876647,0.5269017456142047,2.500235765034916,0.009999999776482582,1.5936517833753396,0.029999999329447746,1.168322150033849,0.07000000029802322,1.1596718152970757,0.03999999910593033,2.542342362513069,0.009999999776482582,0.22640475573885532,0.03155294907428609,-0.0022784802193006053,6.334902166410257,0.6931690378043488,0.49236641221374045,0.5190839694656488,0.6905155746081403
159,5.044978986259635,1.0,0.5300000000000001,0.16510023170982607,0.1451506355905351,0.03989919273623528,0.157326111299846,0.14007322205841996,0.034505777999417474,0.15850214517981043,0.14147365121668531,0.03405698840257548,0.15896358898350302,0.14204696486241944,0.03383324736060987,0.15886955657078108,0.14205547524545029,0.03362816309854957,0.5620196250103812,0.3301194615036477,0.46380032883345623,1.2175457673218415,0.8251535037091671,0.7847845299553325,0.8218776970419265,0.5904369952569481,0.46288140447995135,0.8347399967317363,0.5988379125376694,0.4718041706631202,0.4751043924848542,0.8496061085744668,1.0508114618199471,0.24066784534290547,0.09426198871308611,0.5257932764428263,2.0298701597534063,0.009999999776482582,1.3986544308771613,0.029999999329447746,1.025256065921929,0.07000000029802322,1.0434332631016505,0.03999999910593033,2.4646383642240335,0.009999999776482582,0.20040997089320467,0.036023200887703256,-0.0029720157628255997,6.312015085729934,0.693001217514504,0.5114503816793893,0.5152671755725191,0.6907782445427115
160,5.032564290607248,1.0,0.5333333333333333,0.1661947117620752,0.14583601410152347,0.04071739451774887,0.1576001803952319,0.14021840151257187,0.03476355653540551,0.158324422783979,0.1412717797260248,0.03410528601637779,0.15873863917725686,0.1418376590004404,0.03380196033230492,0.15829265982140112,0.1415220892042604,0.03354114242864929,0.5656807772985851,0.3328111942942816,0.4657391682835936,1.2113555587885034,0.820957733474615,0.7807956474427958,0.8178573127921301,0.5875536603782013,0.460607303235367,0.8306351709001847,0.5959091923619044,0.4694519598065442,0.4740778000755164,0.8467337725726702,1.0495774272743983,0.2400066490846736,0.09380040897895361,0.525422251861514,2.244281448480737,0.009999999776482582,1.4171471131666926,0.029999999329447746,1.1723765853707118,0.07000000029802322,1.104373454137613,0.03999999910593033,2.2661609103661458,0.009999999776482582,0.21386013344953989,0.03171978233993508,-0.0019952330349736584,6.31113359946331,0.693064512187288,0.49236641221374045,0.5114503816793893,0.6905843815730728
